screen_name,user_name,status_id,url,title,published_date,geoLocation
"VHere68","VoteRedNovVal","1054068806597992449","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 13:56:01 EDT 2018",
"cpods","Cherry Pods","1054068886260379649","Not Available","@realDonaldTrump @BrianKempGA will do a fantastic job for Georgia. Socialist Sanctuary Soros Stacey will destroy it. And we won't be allowing that. VOTE KEMP. VOTE RED DOWN THE LINE. 👊🏼🇺🇸👊🏼 https://t.co/tnl82ALFeo","null","Sun Oct 21 13:56:20 EDT 2018",
"HalMarshall2309","Hal Marshall","1054068916706795521","Not Available","No Secretary of State should be allowed to run for higher office without resigning first. It's an obvious conflict of interest that invites abuse of power. 

But since @BrianKempGA has already abused his power, he should be removed from the ballot.","null","Sun Oct 21 13:56:28 EDT 2018",
"EricATillotson3","KingTilli","1054068945626521600","Not Available","@BrianKempGA, Secretary of State, for "White Trash Georgia!" It's because of people like him we need to form two Nations, one for Republicans and one for Democrats. The Dream is over and as soon as everyone realizes it, we will all be better off. @cnn","null","Sun Oct 21 13:56:34 EDT 2018",
"SarahLies4Trump","👻🎃🕷ѕαrαh ѕlαndєrѕ MOB BOSS LADY👹💀🕸","1054068957026676737","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 13:56:37 EDT 2018",
"isearch4sanity","RY","1054068969307439104","Not Available","Please don't cross any lines in civility toward politicians who never have town halls, and instead focus on civil processes like waiting in line for three hours to vote in an election where the legitimacy of your vote will be decided by the one of the candidates. https://t.co/kubjHzrOL4","null","Sun Oct 21 13:56:40 EDT 2018",
"TKAJanuary","Theresa Adams","1054068990568480775","Not Available","However you can, wherever you are, go help @staceyabrams right now.
Donate, volunteer or both. 

Go VOTE in #Georgia anyway. 

They mean to discourage voters. It's unAmerican. We need to elect Democrats & get rid of "use it or lose it" laws. #VoteBlue #VoterSuppression #Georgia https://t.co/Co2U8EJwQD","null","Sun Oct 21 13:56:45 EDT 2018",
"RandyCo34346596","Randy Collins","1054069029202247681","Not Available","Honored to have the strong endorsement of Congressman @AustinScott4GA and look forward to working together to strengthen rural Georgia and keep our entire state moving in the right direction! #gapol #gagop #tcot #gafirst https://t.co/F8WTJ1NIiK","null","Sun Oct 21 13:56:54 EDT 2018",
"J388Patrick","Patrick Christen","1054069029978234880","Not Available","@bfs465 @JohnJHarwood @BrianKempGA That's election fraud, not voter fraud. It's only voter fraud if the fraud is committed by a voter.

Like this: https://t.co/j8a4okUSGB","null","Sun Oct 21 13:56:55 EDT 2018",
"JEThompson","Julianne Thompson","1054069058470068224","https://t.co/ZbYn3jRrNW","Kemp Announces 3-Day, 20-Stop Bus Tour | Kemp for Governor #gapol #kempforgovernor #keepchoppin ⁦@BrianKempGA⁩  https://t.co/ZbYn3jRrNW","null","Sun Oct 21 13:57:01 EDT 2018",
"ArchKennedy","Arch Kennedy","1054069075943571456","Not Available","@JohnnyeBurnham @schwan_angela @BrianKempGA I know. I spit out my coffee when I read that. LOLOLOL","null","Sun Oct 21 13:57:06 EDT 2018",
"EmmaEvaGarcia","Emma Eva Garcia","1054069107002351616","https://t.co/iEx5fLbL5w",".@guardian speaks with @Greg_Palast about @BrianKempGA’s egregious voter suppression in Georgia. 
https://t.co/iEx5fLbL5w","null","Sun Oct 21 13:57:13 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1054069137876705282","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 13:57:20 EDT 2018",
"cpods","Cherry Pods","1054069158227386369","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 13:57:25 EDT 2018",
"cpods","Cherry Pods","1054069191727308805","Not Available","⚡️
#DemsOnlyWinByCheating

One reason Soros backed his underling @StaceyAbrams is that GA's voting machines & records are easy to manipulate, there's no receipt of voting.
@BrianKempGA as Sec Of State caught DHS trying to interfere in 2016
#WatchYourPolls
https://t.co/o5zY6RBMNK","null","Sun Oct 21 13:57:33 EDT 2018",
"SarahLies4Trump","👻🎃🕷ѕαrαh ѕlαndєrѕ MOB BOSS LADY👹💀🕸","1054069191681155073","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 13:57:33 EDT 2018",
"PeachResist","Peach Resist","1054069259188555776","Not Available","@BrianKempGA My southern accent always shines through. We’ll be voting for @staceyabrams, the candidate with actual fleshed out policy plans for Georgia! https://t.co/bKSseP1ADX","null","Sun Oct 21 13:57:49 EDT 2018",
"coleycane2030","Cole","1054069259226230784","Not Available","I challenge EVERY single friend of mine in my home state of GEORGIA, to help defeat @BrianKempGA and to help send the message that White Supremacy will breath it’s last gasp as she’s sworn in as the FIRST Black Female Governor! Veterans stand FIRMLY w/ @teamabrams! #MAGA @ajc https://t.co/xGJC3qvW3C","null","Sun Oct 21 13:57:49 EDT 2018",
"WWCL1985","JT","1054069291241431040","Not Available","Editorial: The solution is already here: Brian Kemp for governor - Opinion - The Augusta Chronicle - Augusta, GA #gapol #kempforgovernor #keepchoppin ⁦@BrianKempGA⁩  https://t.co/RT5oiaFyYC","null","Sun Oct 21 13:57:57 EDT 2018",
"Barbara_Ann_M","Barbara Mcentyre","1054069292004790272","Not Available","@aVocalAmerican @TRitenourShirer @juliebusbee @BrianKempGA @staceyabrams If they're incapable of disseminating information to those they're registering, they have no buisness doing so, unless it's to jam up the verification process so they can scream voter suppression.","null","Sun Oct 21 13:57:57 EDT 2018",
"UnElectNow","UnElect Politicians","1054069308387520512","Not Available","#VOTERFRAUD #GEORGIA #WakeUp","null","Sun Oct 21 13:58:01 EDT 2018",
"ArchKennedy","Arch Kennedy","1054069314314219520","Not Available","@ArchKennedy @adriandt31 @BrianKempGA Georgia is part of America. It's my business when a communist wants to be the governor of any state in my country. Say HELL NO to this Anti-America socialist who wants to RUIN the great state of Georgia. Research and VOTE AGAINST STACEY ABRAMS for the GOOD of Georgia and America!","null","Sun Oct 21 13:58:02 EDT 2018",
"dantouchette_mn","Dan Touchette","1054069378923331586","https://t.co/iEx5fLbL5w",".@guardian speaks with @Greg_Palast about @BrianKempGA’s egregious voter suppression in Georgia. 
https://t.co/iEx5fLbL5w","null","Sun Oct 21 13:58:18 EDT 2018",
"Sardonas","Robert Kehrer","1054069389509648385","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 13:58:20 EDT 2018",
"1Cloudnine","Claudia Del Valle","1054069395830403072","Not Available","@kipdooley @BlakelyAdrian @SethAbramson @Liberal_TX @BrianKempGA is a cheater,  plain and simple.  Figures that's the only way he'll win.","null","Sun Oct 21 13:58:22 EDT 2018",
"MarkALamprecht","Mark A Lamprecht ن","1054069408308625409","https://t.co/7B9A8MPsSX","@MarkDavis Mark, check this out on voter suppression. https://t.co/7B9A8MPsSX","null","Sun Oct 21 13:58:25 EDT 2018",
"GaRedneck4Bria1","GA-HiTech-Redneck🌟🌟🌟","1054069414902091777","https://t.co/3v8fN5dn3f","@BrianKempGA @brian_harris89 @dolezal4senate #FastFoodAbrams
#ScammingGA
🍟🍕🍔🍩🍫🍰
 #Zero Credibility

@IngrahamAngle
said it best!

Another Leftist Lie:Dem gubernatorial candidate Abrams accuses GOP foe 
@BrianKempGA
of voter suppression as GA breaks voter-registration record.
https://t.co/3v8fN5dn3f","null","Sun Oct 21 13:58:26 EDT 2018",
"luvcheez1","Joyce wrenn","1054069433319280642","Not Available","@GracieGodzuki @Lederman911 @BrianKempGA Wow, white Trump entitlement what a load of racist crap you spew. I knew what you meant just wanted you to put it out there for all to see. I am from the South, I know.","null","Sun Oct 21 13:58:31 EDT 2018",
"SarahLies4Trump","👻🎃🕷ѕαrαh ѕlαndєrѕ MOB BOSS LADY👹💀🕸","1054069447013601280","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 13:58:34 EDT 2018",
"RevKevinThomas","🌈🌊🇺🇸they go low, we vote","1054069450427846656","Not Available","@BrianKempGA @brian_harris89 @dolezal4senate This is when the mainstream gop was taking about how bad brian kemp was for farmers and business. He has not changed. https://t.co/xEyVj67Iqk","null","Sun Oct 21 13:58:35 EDT 2018",
"standfielddts","darney standfielddts","1054069501241778176","https://t.co/lReGvGl4FF","Wait, we shall prevail. Vote @staceyabrams for governor. And support her candidacy. https://t.co/lReGvGl4FF","null","Sun Oct 21 13:58:47 EDT 2018",
"14smoke4ever","Peggy ❄️🌊 🏎","1054069503041003521","Not Available","We literally need to bring in @UN observers for some of our states!  Kansas, North Dakota - and Georgia is a full on banana republic thanks to @BrianKempGA and Gov @NathanDeal is letting it happen!","null","Sun Oct 21 13:58:47 EDT 2018",
"PeaceCake","Teadora Morgan Hill","1054069510351867904","Not Available","I am outraged at what is happening in Georgia. Everyone that is eligible to vote needs to be counted, and we need to fully restore the Voting Rights Act. I've spent my life fighting for the underrepresented. Sign up to knock on doors or to call or text voters. It's vital. https://t.co/cw6NtW65qk","null","Sun Oct 21 13:58:49 EDT 2018",
"joycealiceangst","joyce***","1054069528957775872","Not Available","Big thanks to @brian_harris89 and @dolezal4senate for working non stop to turn out the vote. Keep choppin’! #gapol https://t.co/Cgh7cnAbuo","null","Sun Oct 21 13:58:54 EDT 2018",
"myraj28","Myra Pass","1054069546099924992","Not Available","@MastersVccc @Jamierodr10 @BrianKempGA This wants you not too think for yourselves https://t.co/DZ2yCX2IkF","null","Sun Oct 21 13:58:58 EDT 2018",
"VoterGeorgia","Georgia Voter","1054069560289230849","Not Available","@JillianInc @BrianKempGA @torithompson_ @kennesawstate Nope- it was done by the state.","null","Sun Oct 21 13:59:01 EDT 2018",
"SarahLies4Trump","👻🎃🕷ѕαrαh ѕlαndєrѕ MOB BOSS LADY👹💀🕸","1054069577565519873","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 13:59:05 EDT 2018",
"K2Kel","K Kelly","1054069579075342336","Not Available","We literally need to bring in @UN observers for some of our states!  Kansas, North Dakota - and Georgia is a full on banana republic thanks to @BrianKempGA and Gov @NathanDeal is letting it happen!","null","Sun Oct 21 13:59:05 EDT 2018",
"CCLoos","Cecilia Loos","1054069600592318464","Not Available","@IndivArtists @b140tweet @BrianKempGA @staceyabrams Me too! Blue pumpkin comin' up!","null","Sun Oct 21 13:59:11 EDT 2018",
"ArchKennedy","Arch Kennedy","1054069616614477825","Not Available","Honored to have the strong endorsement of Congressman @AustinScott4GA and look forward to working together to strengthen rural Georgia and keep our entire state moving in the right direction! #gapol #gagop #tcot #gafirst https://t.co/F8WTJ1NIiK","null","Sun Oct 21 13:59:14 EDT 2018",
"ArchKennedy","Arch Kennedy","1054069664505102336","Not Available","@BrianKempGA @AustinScott4GA While Brian Kemp was assessing the damage in South Georgia from #HurricaneMichael, Stacey Abrams was making the circuit of liberal media programs and naming a county in Georgia THAT DOESN'T EVEN EXIST‼️😂 https://t.co/p4CkAa640A","null","Sun Oct 21 13:59:26 EDT 2018",
"cangia48","Candace G-G","1054069676257501189","Not Available","@iVoteFund If there's a white person in Georgia who can see all of this, and STILL vote for @BrianKempGA, then they deserve whatever fresh hell the @gop has planned for 2018-2020. Unfortunately, they're going to drag the rest of us with them.","null","Sun Oct 21 13:59:29 EDT 2018",
"debrasmith48","I am Trumps Army","1054069694653587456","Not Available","@ArchKennedy @adriandt31 @BrianKempGA Georgia is part of America. It's my business when a communist wants to be the governor of any state in my country. Say HELL NO to this Anti-America socialist who wants to RUIN the great state of Georgia. Research and VOTE AGAINST STACEY ABRAMS for the GOOD of Georgia and America!","null","Sun Oct 21 13:59:33 EDT 2018",
"SarahLies4Trump","👻🎃🕷ѕαrαh ѕlαndєrѕ MOB BOSS LADY👹💀🕸","1054069706213285894","Not Available","@realDonaldTrump @BrianKempGA 8/  retire its antiquated touch-screen voting machines. Four days later the election servers were wiped clean.
8. 2018 around 53,000 voters (nearly 70% of them African-Americans) had their registrations placed on hold because of a mismatch with drivers license or social security","null","Sun Oct 21 13:59:36 EDT 2018",
"UniverseDP","DPP Member of Hope4Change","1054069728602275840","Not Available","@ChrisLutolf @BrianKempGA Are you willing to hand over your life, liberty and your rights to the pursuit of happiness to trump?","null","Sun Oct 21 13:59:41 EDT 2018",
"ArchKennedy","Arch Kennedy","1054069738790379521","Not Available","@BrianKempGA @torithompson_ @kennesawstate While Brian Kemp was assessing the damage in South Georgia from #HurricaneMichael, Stacey Abrams was making the circuit of liberal media programs and naming a county in Georgia THAT DOESN'T EVEN EXIST‼️😂 https://t.co/yEJLPQzvKs","null","Sun Oct 21 13:59:44 EDT 2018",
"TruthFactsKnow","🇺🇸Deplorable Texas Tru🇺🇸","1054069776459415552","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 13:59:53 EDT 2018",
